device,light,position1,position2,position3,best_probe_count,ber,csv_file1,csv_file2,csv_file3,bit_blocks
mate40pro,white,6,17,23,13,0.2,data\mate40pro\white\6.csv,data\mate40pro\white\17.csv,data\mate40pro\white\23.csv,"[[1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1]]"
mate40pro,white,6,17,24,12,0.3333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\17.csv,data\mate40pro\white\24.csv,"[[-1, -1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1]]"
mate40pro,white,6,17,26,5,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\17.csv,data\mate40pro\white\26.csv,"[[1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, -1], [1, -1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,17,27,15,0.03333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\17.csv,data\mate40pro\white\27.csv,"[[-1, 1, -1], [1, -1, 1], [1, 1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,18,19,11,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\19.csv,"[[1, 1, 1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, -1]]"
mate40pro,white,6,18,20,12,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\20.csv,"[[1, -1, 1], [-1, -1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1]]"
mate40pro,white,6,18,22,16,0.2,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\22.csv,"[[1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, -1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, -1]]"
mate40pro,white,6,18,23,9,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\23.csv,"[[-1, -1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, -1], [1, -1, -1]]"
mate40pro,white,6,18,24,11,0.3333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\24.csv,"[[1, 1, -1], [1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1], [1, -1, -1], [-1, -1, -1], [-1, -1, 1]]"
mate40pro,white,6,18,25,14,0.13333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\25.csv,"[[-1, 1, -1], [-1, -1, -1], [1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, -1, -1]]"
mate40pro,white,6,18,26,9,0.13333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\26.csv,"[[-1, 1, 1], [1, -1, -1], [1, 1, -1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1]]"
mate40pro,white,6,18,27,13,0.13333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\27.csv,"[[-1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1]]"
mate40pro,white,6,18,28,12,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\18.csv,data\mate40pro\white\28.csv,"[[-1, 1, -1], [1, 1, -1], [1, 1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1]]"
mate40pro,white,6,19,20,12,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\20.csv,"[[1, 1, 1], [1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,19,21,12,0.03333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\21.csv,"[[1, -1, 1], [1, -1, -1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, -1]]"
mate40pro,white,6,19,22,17,0.5333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\22.csv,"[[1, -1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,19,23,13,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\23.csv,"[[1, -1, -1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [1, 1, 1]]"
mate40pro,white,6,19,24,12,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\24.csv,"[[1, 1, -1], [1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, -1, 1]]"
mate40pro,white,6,19,25,14,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\25.csv,"[[1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, 1], [-1, 1, -1]]"
mate40pro,white,6,19,26,11,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\26.csv,"[[1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1], [-1, -1, 1], [1, -1, -1]]"
mate40pro,white,6,19,27,12,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\27.csv,"[[-1, -1, 1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,19,28,17,0.3333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\19.csv,data\mate40pro\white\28.csv,"[[1, 1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, -1, -1], [1, 1, -1], [1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, 1, -1]]"
mate40pro,white,6,20,21,17,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\21.csv,"[[-1, -1, 1], [1, -1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, 1, -1], [1, 1, 1]]"
mate40pro,white,6,20,22,16,0.5,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\22.csv,"[[-1, -1, 1], [-1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, -1]]"
mate40pro,white,6,20,23,12,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\23.csv,"[[1, 1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1]]"
mate40pro,white,6,20,24,16,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\24.csv,"[[-1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, -1]]"
mate40pro,white,6,20,25,14,0.43333333333333335,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\25.csv,"[[1, -1, 1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1]]"
mate40pro,white,6,20,26,12,0.23333333333333334,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\26.csv,"[[-1, 1, 1], [-1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, -1]]"
mate40pro,white,6,20,27,16,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\27.csv,"[[-1, 1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, 1, -1]]"
mate40pro,white,6,20,28,17,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\20.csv,data\mate40pro\white\28.csv,"[[1, 1, -1], [-1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, 1], [1, 1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,white,6,21,22,16,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\21.csv,data\mate40pro\white\22.csv,"[[-1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, -1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, -1], [1, -1, -1], [1, -1, 1], [1, 1, 1]]"
mate40pro,white,6,21,23,5,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\21.csv,data\mate40pro\white\23.csv,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [-1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, -1, 1]]"
mate40pro,white,6,21,24,12,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\21.csv,data\mate40pro\white\24.csv,"[[-1, 1, 1], [1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, 1]]"
mate40pro,white,6,21,27,5,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\21.csv,data\mate40pro\white\27.csv,"[[-1, -1, -1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1]]"
mate40pro,white,6,22,23,16,0.3333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\23.csv,"[[1, -1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, 1], [-1, 1, 1], [-1, 1, -1]]"
mate40pro,white,6,22,24,16,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\24.csv,"[[1, -1, -1], [-1, 1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1]]"
mate40pro,white,6,22,25,6,0.36666666666666664,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\25.csv,"[[-1, 1, 1], [1, 1, 1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1]]"
mate40pro,white,6,22,26,16,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\26.csv,"[[1, 1, -1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [-1, -1, -1], [1, -1, 1], [1, 1, -1], [1, 1, 1]]"
mate40pro,white,6,22,27,16,0.23333333333333334,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\27.csv,"[[-1, 1, -1], [1, 1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1]]"
mate40pro,white,6,22,28,16,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\22.csv,data\mate40pro\white\28.csv,"[[1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, -1], [-1, -1, -1], [1, -1, -1], [-1, -1, 1]]"
mate40pro,white,6,23,24,12,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\23.csv,data\mate40pro\white\24.csv,"[[1, 1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, 1, 1], [-1, 1, -1]]"
mate40pro,white,6,23,25,14,0.23333333333333334,data\mate40pro\white\6.csv,data\mate40pro\white\23.csv,data\mate40pro\white\25.csv,"[[1, -1, 1], [1, -1, -1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [1, -1, 1], [-1, -1, -1], [-1, -1, 1]]"
mate40pro,white,6,23,26,5,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\23.csv,data\mate40pro\white\26.csv,"[[1, -1, 1], [1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1]]"
mate40pro,white,6,23,27,13,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\23.csv,data\mate40pro\white\27.csv,"[[1, -1, -1], [-1, -1, 1], [1, 1, 1], [1, -1, -1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, -1, 1]]"
mate40pro,white,6,23,28,17,0.23333333333333334,data\mate40pro\white\6.csv,data\mate40pro\white\23.csv,data\mate40pro\white\28.csv,"[[1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [1, -1, 1]]"
mate40pro,white,6,24,25,14,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\24.csv,data\mate40pro\white\25.csv,"[[1, 1, -1], [-1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]"
mate40pro,white,6,24,26,9,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\24.csv,data\mate40pro\white\26.csv,"[[1, 1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, -1], [1, 1, -1], [-1, -1, 1]]"
mate40pro,white,6,24,27,15,0.03333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\24.csv,data\mate40pro\white\27.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, 1, 1]]"
mate40pro,white,6,24,28,12,0.3,data\mate40pro\white\6.csv,data\mate40pro\white\24.csv,data\mate40pro\white\28.csv,"[[1, 1, 1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, -1, 1], [1, -1, -1], [-1, -1, -1]]"
mate40pro,white,6,25,26,14,0.1,data\mate40pro\white\6.csv,data\mate40pro\white\25.csv,data\mate40pro\white\26.csv,"[[1, 1, -1], [1, -1, -1], [-1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1], [-1, 1, 1]]"
mate40pro,white,6,25,27,14,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\25.csv,data\mate40pro\white\27.csv,"[[1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1]]"
mate40pro,white,6,25,28,14,0.3333333333333333,data\mate40pro\white\6.csv,data\mate40pro\white\25.csv,data\mate40pro\white\28.csv,"[[-1, 1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [1, 1, 1], [1, -1, -1]]"
mate40pro,white,6,26,27,5,0.26666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\26.csv,data\mate40pro\white\27.csv,"[[1, -1, 1], [1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, -1, 1], [1, -1, 1]]"
mate40pro,white,6,26,28,12,0.16666666666666666,data\mate40pro\white\6.csv,data\mate40pro\white\26.csv,data\mate40pro\white\28.csv,"[[1, 1, 1], [1, 1, -1], [1, 1, -1], [1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [1, -1, -1], [1, -1, 1], [1, 1, -1]]"
mate40pro,white,6,27,28,12,0.06666666666666667,data\mate40pro\white\6.csv,data\mate40pro\white\27.csv,data\mate40pro\white\28.csv,"[[-1, -1, -1], [1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, -1, -1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [1, 1, 1]]"
mate40pro,white,7,8,9,20,0.23333333333333334,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\9.csv,"[[-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, 1, -1]]"
mate40pro,white,7,8,10,8,0.23333333333333334,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\10.csv,"[[-1, -1, -1], [1, 1, -1], [-1, 1, -1], [-1, -1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1]]"
mate40pro,white,7,8,11,19,0.06666666666666667,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\11.csv,"[[1, -1, 1], [-1, -1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, -1], [-1, -1, 1], [1, 1, 1], [-1, -1, 1]]"
mate40pro,white,7,8,12,20,0.13333333333333333,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\12.csv,"[[1, 1, 1], [1, -1, -1], [1, 1, 1], [-1, -1, -1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, 1]]"
mate40pro,white,7,8,14,16,0.03333333333333333,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\14.csv,"[[1, -1, -1], [1, -1, -1], [-1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, -1, -1]]"
mate40pro,white,7,8,15,20,0.3,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\15.csv,"[[-1, -1, 1], [-1, 1, -1], [1, -1, 1], [1, 1, -1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, -1]]"
mate40pro,white,7,8,16,20,0.26666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\16.csv,"[[-1, 1, -1], [1, 1, 1], [1, -1, 1], [1, 1, -1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, 1]]"
mate40pro,white,7,8,18,20,0.16666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\18.csv,"[[-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [1, -1, -1], [-1, -1, -1], [1, -1, -1], [1, -1, -1], [-1, -1, 1], [-1, 1, 1]]"
mate40pro,white,7,8,20,20,0.26666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\20.csv,"[[1, 1, 1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1]]"
mate40pro,white,7,8,21,16,0.06666666666666667,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\21.csv,"[[1, -1, -1], [-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1], [1, -1, -1]]"
mate40pro,white,7,8,22,20,0.2,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\22.csv,"[[-1, 1, -1], [-1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1]]"
mate40pro,white,7,8,23,20,0.1,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\23.csv,"[[-1, 1, 1], [1, -1, -1], [-1, -1, -1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, -1], [1, -1, -1]]"
mate40pro,white,7,8,24,17,0.2,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\24.csv,"[[1, -1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1], [1, -1, 1], [1, -1, 1], [1, 1, -1], [-1, -1, -1]]"
mate40pro,white,7,8,25,16,0.1,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\25.csv,"[[1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1]]"
mate40pro,white,7,8,26,20,0.06666666666666667,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\26.csv,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, 1, 1], [1, 1, -1], [1, 1, 1], [1, -1, 1]]"
mate40pro,white,7,8,27,8,0.16666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\27.csv,"[[-1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [1, -1, -1]]"
mate40pro,white,7,8,28,17,0.23333333333333334,data\mate40pro\white\7.csv,data\mate40pro\white\8.csv,data\mate40pro\white\28.csv,"[[1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,white,7,9,10,20,0.23333333333333334,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\10.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1], [-1, -1, 1]]"
mate40pro,white,7,9,11,20,0.16666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\11.csv,"[[-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1]]"
mate40pro,white,7,9,12,20,0.4,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\12.csv,"[[-1, 1, -1], [1, 1, 1], [1, 1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, -1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1]]"
mate40pro,white,7,9,13,20,0.26666666666666666,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\13.csv,"[[1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1]]"
mate40pro,white,7,9,14,20,0.1,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\14.csv,"[[1, 1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [1, 1, -1], [1, -1, 1], [-1, -1, 1]]"
mate40pro,white,7,9,15,20,0.4,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\15.csv,"[[1, 1, -1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1]]"
mate40pro,white,7,9,16,13,0.2,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\16.csv,"[[1, 1, 1], [-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, 1], [1, -1, -1]]"
mate40pro,white,7,9,17,20,0.2,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\17.csv,"[[-1, 1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [1, 1, 1], [-1, -1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, -1]]"
mate40pro,white,7,9,18,20,0.5,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\18.csv,"[[-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, -1, 1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1]]"
mate40pro,white,7,9,19,20,0.4666666666666667,data\mate40pro\white\7.csv,data\mate40pro\white\9.csv,data\mate40pro\white\19.csv,"[[-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, -1]]"
